distance_from_home,distance_from_last_transaction,ratio_to_median_purchase_price,repeat_retailer,used_chip,used_pin_number,online_order,fraud
6.099422146,0.689628912,2.767392127,1,0,0,1,0
2.81546917,10.78705263,0.159879759,1,0,0,1,0
20.40715321,0.200846975,0.64591183,1,1,0,0,0
13.17482265,5.708609962,1.062660632,1,0,0,1,0
96.54423332,0.292963452,1.14760392,1,1,0,0,0
24.20230083,3.727843209,3.665786051,1,0,0,1,0
14.03950374,1.407071032,0.567413486,1,1,0,1,0
15.1233186,0.069114894,0.566452425,1,0,0,1,0
12.05754195,0.105437079,4.764732502,1,1,0,1,1
5.592275002,7.044964245,0.160933888,1,0,0,1,0
2.46273912,6.658780306,0.664591262,1,0,0,1,0
20.63829709,1.921981065,0.339049349,1,1,0,0,0
4.459991569,0.91830823,2.302387327,1,0,0,1,0
4.120227403,0.670760498,1.469973276,1,1,0,0,0
11.50412119,2.523774347,1.447535987,1,0,1,1,0
2.551443906,0.247215094,4.761405889,1,1,0,1,1
14.86850726,0.691639277,1.867165518,1,0,0,0,0
6.524017912,2.971001437,0.188558388,1,0,0,1,0
8.134737844,2.169983589,8.625503955,1,0,0,1,1
98.45317356,7.720263056,1.294677773,1,1,1,0,0
7.26078665,0.414697438,0.469720336,1,0,0,1,0
6.904148658,3.611472479,0.543690126,1,0,0,1,0
126.4671715,0.14214861,0.18276006,1,1,0,1,0
8.542302627,0.581661894,0.867180325,1,0,0,0,0
16.91817697,0.114023797,1.364856289,1,1,0,1,0
2.50957785,0.31354105,1.75877515,1,1,0,1,0
97.24004548,2.019496659,2.753748405,1,1,1,1,0
2.788530762,14.79600311,0.191117804,1,0,0,0,0
4.695243192,0.346821499,0.837851079,1,0,0,1,0
9.794387615,1.211468754,1.739763496,1,0,0,1,0
4.232924614,3.610075606,0.744353338,1,0,1,0,0
22.98725079,2.396199303,4.977991836,1,1,0,1,1
59.9780014,0.921276336,0.063656747,1,0,0,0,0
171.3031662,0.206419817,1.291206666,1,0,0,1,1
0.540179309,1.712755836,1.845810687,0,0,0,0,0
31.07898729,1.17100925,1.008449997,1,0,0,1,0
8.002352028,0.275842927,0.173639524,1,0,0,1,0
11.46645395,2.744314222,2.49971779,1,1,0,0,0
21.60594229,0.204193787,0.955819181,1,0,1,0,0
0.895505477,1.340825872,1.241723227,0,1,0,0,0
4.764823861,0.272279185,0.915086821,1,1,1,0,0
16.67377707,3.088881011,0.29616307,1,0,0,0,0
10.37138647,0.074665076,1.894629825,1,0,0,1,0
8.116038476,0.431127802,0.060194377,1,0,0,1,0
5.849830592,2.536983532,0.410667245,1,0,0,1,0
88.04340496,0.209605376,1.313151077,1,0,0,1,0
1.986735495,0.01842234,3.85040571,1,0,0,1,0
1.757618507,4.82562433,2.892301546,0,0,0,1,0
6.415826943,10.9144767,1.933750526,1,0,0,1,0
9.740369267,3.304932844,1.205235257,1,0,0,1,0
35.73394289,2.954878949,0.67830744,1,0,0,0,0
1.441188844,0.781603946,0.181369744,0,1,0,1,0
27.76517913,0.297806958,0.602073789,1,0,0,1,0
0.868614753,1.973957141,0.443300554,0,0,0,1,0
8.176083538,1.644565541,1.321600449,1,0,0,1,0
7.18099755,0.554855786,2.002558756,1,0,0,1,0
3.772719634,0.23779387,0.539190615,1,0,0,1,0
8.624475074,0.129458624,0.647526356,1,0,0,1,0
6.881475302,0.615059148,0.222820198,1,0,0,1,0
6.588895665,3.866111101,0.398507368,1,1,0,0,0
8.796062255,0.145206138,1.354630608,1,0,0,1,0
4.267986594,0.115858999,1.352029055,1,0,0,1,0
4.53559191,0.07025252,2.2455553,1,0,0,0,0
9.406335457,3.913053183,1.035389805,1,1,0,0,0
4.905330564,0.175889655,2.80634714,1,0,0,1,0
3.785126102,0.484404903,0.865090317,1,0,0,0,0
5.928949744,7.762346003,0.3999792,1,0,0,0,0
5.393586804,0.760567031,1.707990668,1,0,0,1,0
15.86918109,0.559214916,2.353778489,1,1,0,1,0
50.15726337,1.092480196,3.737568775,1,0,0,0,0
35.56281086,0.581807799,0.384261294,1,0,0,1,0
9.658004854,6.093881179,1.914798548,1,0,0,0,0
4.566285908,2.434247001,1.169492121,1,0,0,1,0
6.048221915,0.693572525,2.158036118,1,1,0,1,0
29.01732643,0.03240179,1.268882998,1,0,0,1,0
11.47524909,1.099264396,0.266854524,1,1,0,1,0
76.45356736,0.590792021,1.676467533,1,1,0,1,0
5.097927417,0.427913486,5.096320098,1,0,0,0,0
179.1529108,19.39739895,9.655261807,1,0,0,0,1
35.52960138,0.008522395,0.231289931,1,0,0,0,0
2.273607475,2.140605014,1.769359911,1,0,0,1,0
13.55080277,2.579831781,0.470571126,1,1,0,1,0
2.795429207,1.801690465,3.3849017,1,0,1,1,0
12.01375065,1.519914321,0.514098214,1,1,0,0,0
63.24947333,0.706729109,4.477151811,1,1,0,0,0
11.6109477,2.979539803,0.644896627,1,0,0,0,0
75.34806054,0.119915415,2.820453546,1,0,0,1,0
49.40998971,3.841286022,1.459190906,1,1,1,0,0
14.30226486,0.787101854,1.90284042,1,0,0,1,0
0.70439987,1.70376223,0.541096575,0,0,0,1,0
22.07058884,0.318839293,3.027636916,1,0,0,1,0
20.01511917,1.138059923,0.73576362,1,0,0,1,0
1.228085162,4.510323351,1.392308609,0,0,0,1,0
2.542909804,0.161938915,2.292679468,1,0,0,1,0
3.468544565,0.035494366,0.798422701,1,1,0,0,0
1.395578187,9.72822446,2.938827344,0,0,0,1,0
3.044011912,0.752447265,6.294196886,1,0,0,0,0
8.832345004,5.704068782,2.07068028,1,0,0,1,0
2.375655357,0.070081282,2.321220881,1,0,0,1,0
4.970176745,5.778665481,1.83810238,1,1,0,0,0
6.236660982,1.218299081,1.817298693,1,1,1,1,0
0.239287601,0.134668207,1.141384057,0,0,0,1,0
20.38111282,0.341745951,1.856795025,1,0,0,0,0
45.30602576,4.884584698,0.341982661,1,0,0,1,0
0.76592223,0.30082628,0.499167759,0,0,0,1,0
9.120599352,50.52975452,2.733765448,1,0,0,0,0
0.746034408,0.180121219,1.08165402,0,0,0,0,0
25.0291697,0.608555354,10.78339135,1,0,1,0,0
26.45571882,0.268585961,2.07978706,1,1,0,1,0
149.3501351,1.13384717,1.65844385,1,0,1,1,0
13.1822867,0.029935945,1.234003239,1,1,0,0,0
15.71788908,0.100838887,0.634432402,1,0,0,1,0
54.02072853,13.07075654,1.290322273,1,0,0,1,0
27.49949279,0.860189932,1.976063873,1,1,0,0,0
3.378076652,16.32865779,1.964802432,1,0,0,0,0
1.423771975,2.374671085,0.846233632,0,1,1,1,0
43.08666309,75.52360107,0.270226455,1,0,0,0,0
13.95665337,0.289866485,1.607454596,1,0,0,1,0
4.448104691,1.081424272,5.888271245,1,0,0,1,1
35.78047271,2.613736926,1.506739769,1,1,0,0,0
13.41705751,0.308259218,0.27990398,1,0,0,0,0
2.249086481,13.19114529,0.732003462,1,0,0,0,0
7.8502855,12.78331588,0.510855685,1,1,0,1,0
0.879864497,0.06682976,0.394316196,0,0,0,0,0
30.34429663,0.258656982,0.569309488,1,1,0,1,0
6.912348281,1.225898075,0.13135607,1,1,0,1,0
8.268861597,16.86866565,1.634579107,1,1,0,1,0
0.592832957,0.047284505,0.490527451,0,0,0,1,0
218.740766,2.482840749,0.197498291,1,0,0,1,1
1.117936267,9.174785853,0.8852263,0,1,0,1,0
17.11029108,14.73139068,0.484537712,1,1,0,1,0
3.930606198,0.345290328,0.55082037,1,0,0,0,0
2.492316556,0.642490065,0.444180151,1,0,1,1,0
7.944769819,0.522210528,2.44772491,1,1,1,0,0
11.86596762,11.00118124,1.356012716,1,0,0,1,0
5.069603191,0.806717274,0.929204443,1,0,1,1,0
19.04768112,7.988600146,2.441216824,1,1,0,1,0
29.91494008,0.796770765,0.747744185,1,1,1,0,0
119.3097784,0.362510172,0.610334106,1,0,0,1,1
139.3327527,91.79199162,2.475594318,1,0,1,0,0
3.070114243,2.970212488,0.96424725,1,0,0,1,0
9.745650188,0.290853552,0.41932665,1,0,0,1,0
34.27401673,0.299763981,0.150738061,1,0,0,1,0
2.846464359,0.611476449,0.226850155,1,1,0,0,0
35.50692344,1.483122186,0.330877666,1,0,0,1,0
92.37094183,11.37995639,0.084383263,1,0,0,1,0
26.25315244,0.217211388,3.615632457,1,0,0,0,0
7.50687728,8.831881363,0.357338395,1,1,0,0,0
11.56652312,0.7800076,0.142140567,1,0,0,1,0
2.088274265,0.115009741,1.082656592,1,1,0,1,0
17.34161739,0.243264697,0.125866929,1,0,1,1,0
0.468206796,1.523318367,0.260974088,0,0,0,0,0
2.990961607,0.211409237,0.708597016,1,1,0,1,0
6.958572814,0.677768218,0.827191172,1,1,0,0,0
17.06884778,0.815825279,2.234637241,1,1,0,1,0
20.49696979,0.529348298,0.42990723,1,1,0,1,0
103.5606188,0.317551652,0.888463714,1,0,1,0,0
2.52455742,1.930575066,0.878741312,1,0,0,1,0
11.14595841,0.190755101,2.017796268,1,0,0,1,0
0.408021706,6.025499363,7.897854755,0,0,0,1,1
24.16898542,0.071815886,0.912610666,1,0,0,1,0
19.08585394,0.392992917,0.749868221,1,0,0,0,0
76.72949737,0.527337409,6.188194309,1,1,0,0,0
195.6054983,12.72394848,0.872066311,1,0,0,1,1
10.10219249,3.336199714,5.48363948,1,0,1,1,0
8.274477711,5.284206876,1.183521815,1,1,0,1,0
3.612247499,1.813087111,0.344818102,1,0,0,1,0
11.58510515,1.54106845,1.72468236,1,0,0,1,0
4.414233615,0.040961586,1.755974565,1,0,0,1,0
4.026899438,0.73673396,2.369487993,1,1,0,1,0
3.097511554,1.849828899,1.341513499,1,0,0,1,0
4.505426844,0.674730074,1.571505985,1,0,0,1,0
20.88012654,350.0624235,4.330216687,1,0,0,1,1
0.639152416,4.733135812,1.775319672,0,1,0,1,0
13.21900022,2.247295473,4.150533655,1,1,0,0,0
16.79503898,2.878179791,0.996179916,1,1,0,0,0
61.45769853,0.278389305,0.846275472,1,0,0,0,0
5.179561438,0.032634543,1.424519376,1,0,0,1,0
10.31713314,2.850372858,0.268756895,1,0,0,0,0
1.077119709,0.411574037,3.361981398,0,0,0,0,0
49.91688675,0.762683439,0.664847438,1,0,0,1,0
0.530628365,0.045776229,1.130274779,0,0,0,0,0
19.28628219,18.84904271,2.422164959,1,1,0,1,0
0.359078959,0.509339668,1.870358523,0,1,0,1,0
18.15344751,0.985027221,0.838829136,1,1,0,1,0
4.035310981,3.91126376,0.131038413,1,1,0,0,0
54.27267908,2.646998544,0.685400721,1,1,0,1,0
5.687290082,0.065513552,0.605871758,1,0,0,1,0
0.924725797,1.314535255,0.718588863,0,1,0,0,0
4.013910917,5.564745805,0.38235009,1,0,0,1,0
39.07191012,2.971965363,1.781215923,1,0,0,1,0
3.309360312,2.302820455,0.266728538,1,1,0,1,0
3.297099122,0.523301148,0.156479911,1,1,0,1,0
1.41735694,0.536647796,0.195288387,0,0,0,0,0
35.03210471,0.69153881,1.790995461,1,0,0,0,0
23.06254614,0.368212696,1.424429426,1,0,0,1,0
18.96254756,0.255788924,0.182369374,1,1,0,1,0
2.77304178,0.112359993,1.06576227,1,0,0,0,0
3.463939861,4.900774505,19.86417088,1,0,0,1,1
6.620230744,1.432951252,0.324409185,1,0,0,0,0
11.22074798,2.560595307,16.22841728,1,0,0,1,1
7.820893437,0.772158832,0.869786232,1,0,0,1,0
10.16131062,0.443197602,0.586123396,1,0,0,1,0
18.0476228,0.039433291,2.032964065,1,0,0,1,0
20.69063531,2.872281603,0.480657494,1,0,0,1,0
0.649172416,0.203941723,1.970630347,0,1,0,1,0
5.561738789,20.28777337,0.323915289,1,0,0,1,0
3.435672019,0.008075243,0.87859703,1,0,0,0,0
61.31007772,0.586807679,0.413985705,1,0,0,0,0
15.54960163,9.703245536,0.496953696,1,0,0,1,0
20.5760532,3.558717569,8.463319411,1,0,0,1,1
55.99228618,0.761544373,1.53934803,1,1,0,1,0
40.04449892,13.17411511,0.185641577,1,0,0,0,0
7.08497062,0.251057912,0.259241751,1,1,0,1,0
4.175948451,0.235908621,0.909406502,1,0,1,1,0
4.719424292,5.288149418,0.613269013,1,1,0,0,0
20.04732195,6.059443166,1.714259826,1,0,0,0,0
1.593209047,0.744066708,0.534361373,0,0,1,0,0
2.204912135,0.057946118,0.125969271,1,1,0,0,0
2.186319416,0.161518637,3.497923509,1,0,0,1,0
18.11126635,4.901784193,1.99295117,1,0,0,1,0
16.16873336,5.647223474,2.281876957,1,0,0,1,0
0.790694734,0.32663575,12.60115575,0,1,0,0,0
0.55673493,2.37241822,0.870802374,0,0,0,0,0
34.89018384,0.237981384,1.999752228,1,0,0,0,0
11.30942644,64.90881627,2.376108553,1,0,0,1,1
0.783154602,0.8841416,1.261813449,0,1,0,1,0
2.277332601,11.33203914,0.826585439,1,1,0,1,0
2.412391123,2.608150118,1.334718783,1,1,0,1,0
0.339826902,0.271969641,0.799615028,0,0,0,1,0
3.172913861,1.761237974,0.579000992,1,1,1,0,0
8.623505034,2.261448738,0.586221053,1,0,0,0,0
8.381138197,0.554358915,0.322742781,1,0,0,0,0
15.52082053,0.372706556,0.591579509,1,0,0,0,0
13.20987309,1.759226262,0.328550899,1,1,0,1,0
32.16845356,2.907649675,5.5735277,1,0,0,1,1
6.677120555,0.553109416,1.766711236,1,0,0,1,0
0.540782222,0.093580843,2.21646563,0,0,0,1,0
3.064416926,11.59388344,2.916083239,1,0,1,1,0
45.52158079,2.20335475,0.300997875,1,0,0,1,0
9.071144783,0.585425838,0.176634104,1,1,0,1,0
188.0460407,2.205804736,0.657819073,1,0,0,1,1
120.2584964,0.616990152,0.329327461,1,0,0,1,1
20.10340373,0.065499833,1.100330983,1,1,0,1,0
3.779330916,0.465660971,0.062032221,1,0,1,0,0
4.319801392,0.038915749,1.821242607,1,1,1,0,0
10.42838554,0.57425143,3.073083593,1,1,0,0,0
37.47948553,0.492982504,4.257722215,1,1,0,0,0
69.14702701,5.334331301,0.909700651,1,1,0,0,0
10.27571993,17.14410292,0.535819879,1,1,0,1,0
22.2450672,0.483409655,1.424086622,1,0,0,0,0
49.38735523,2.004552014,1.721492251,1,0,1,0,0
2.552005996,0.086878685,0.414187148,1,0,0,1,0
8.660335439,2.216034398,0.998068851,1,0,0,1,0
25.63398035,1.438693159,0.295310168,1,0,0,0,0
3.75534518,1.081014228,4.025333661,1,0,0,1,1
15.15821285,3.860005706,0.231230714,1,1,0,0,0
32.12412402,0.36235371,1.395762672,1,1,0,0,0
0.698934882,17.11398031,0.271386288,0,0,0,1,0
67.34115841,0.751527469,0.558362789,1,0,0,1,0
77.90242205,2.0197047,3.41347121,1,0,0,0,0
25.69215143,1.46779534,1.581882952,1,0,0,0,0
6.02316177,1.371252188,0.234546244,1,1,0,1,0
3.45014185,0.926419974,5.478293552,1,0,0,0,0
2.905883987,1.755597665,0.768196054,1,1,0,0,0
12.70666636,3.786936561,1.334726882,1,1,0,1,0
14.93519933,3.373782035,1.935021661,1,0,0,1,0
8.613923247,12.5947444,2.221988903,1,1,0,0,0
81.67596936,0.209040828,0.629277454,1,0,0,1,0
1.070716019,0.076326707,0.082378307,0,0,0,1,0
26.12445401,1.552675149,0.508366151,1,0,0,0,0
16.90727146,1.176198431,0.198551293,1,0,0,1,0
8.501472092,0.156927909,1.088153336,1,0,0,1,0
7.703499489,0.892046643,1.952196903,1,1,0,1,0
1.180569819,0.092370447,0.777762817,0,1,0,1,0
2.833606649,0.102576236,0.464826542,1,0,0,1,0
18.83161648,6.764544348,0.513762316,1,0,0,1,0
57.63542502,7.698260232,0.726782133,1,0,0,0,0
55.94050871,0.333440279,0.521323696,1,1,0,0,0
6.720708876,0.386720533,0.806050195,1,0,0,0,0
60.55957518,0.400109204,0.449194975,1,0,0,0,0
227.4500118,0.444943543,0.408846739,1,0,0,1,1
7.139175239,1.115439007,0.058975364,1,1,0,1,0
38.45513244,1.835510704,3.166075513,1,0,0,1,0
3.009884998,1.186820382,5.099045,1,1,0,1,1
3.455462804,0.183429863,0.2245068,1,0,0,1,0
0.711726515,0.456287244,0.358368998,0,0,0,1,0
1.676712817,0.49616051,0.432216119,0,0,0,0,0
2.785722498,0.208482606,0.390684169,1,0,0,1,0
88.76467752,8.914729971,0.107769666,1,0,0,1,0
19.2974769,1.607101421,1.726376715,1,0,0,1,0
6.602451788,12.35473885,0.508359081,1,0,0,0,0
4.14336561,9.635548499,2.566457229,1,0,0,1,0
4.881488117,8.893051956,1.319900724,1,0,0,0,0
2.769525887,0.680448848,0.18803317,1,1,0,1,0
1.972877861,0.732430898,3.525635944,1,0,0,1,0
4.191711451,0.170906892,0.276283451,1,1,0,1,0
73.64540003,2.657534112,0.378064327,1,1,0,1,0
11.71997201,0.435805087,0.946441063,1,0,0,1,0
3.815588682,8.558973322,0.283583637,1,0,1,1,0
125.7837786,5.457853571,3.469434039,1,1,0,1,0
35.92108932,27.03965779,2.548488415,1,0,0,0,0
1.730764366,1.531299519,0.831337954,0,1,0,1,0
4.948051848,3.363111861,2.339101036,1,1,0,0,0
17.07138221,27.93086472,0.183767604,1,0,1,1,0
21.17361032,0.390384328,0.237064004,1,1,0,1,0
7.175364541,0.349879441,1.72709341,1,1,0,0,0
9.745782695,0.35797145,1.562529903,1,0,0,0,0
18.75005134,1.562375425,1.257454204,1,0,0,1,0
0.729149931,0.68674141,4.885708941,0,0,0,1,1
5.862799183,0.283053364,0.793152396,1,0,0,1,0
15.05081084,0.19407647,0.943737791,1,1,0,1,0
2.198192184,1.412093204,0.903386482,1,0,0,0,0
19.0683305,0.347887989,1.509828378,1,1,0,0,0
13.55639172,0.118205084,0.35249624,1,1,0,1,0
8.510791941,13.50479443,1.327235731,1,0,0,1,0
10.27834834,0.117364595,0.673757451,1,1,0,0,0
0.627327259,2.076928254,2.953473437,0,0,1,1,0
2.22464635,1.969905141,6.950778586,1,1,0,1,1
0.686571581,12.07909768,0.994817603,0,0,0,1,0
0.826403376,7.147579592,5.274209669,0,0,0,1,1
12.64546088,38.34721079,1.208041349,1,1,0,0,0
13.38330021,0.990351301,0.108241872,1,1,0,1,0
0.111153191,0.07340141,0.137545871,0,0,0,1,0
12.26254757,5.067402127,3.492285123,1,1,0,0,0
1.795981308,0.837858361,0.413597442,0,0,0,1,0
3.166319921,2.196222821,0.134661853,1,0,0,0,0
50.99418762,0.018703744,1.631162977,1,0,0,1,0
2.103926831,13.90879949,1.480687954,1,0,0,1,0
18.55944879,1.106551396,0.318432742,1,0,0,1,0
13.14600406,3.959346062,4.036752341,1,0,0,1,1
0.729911577,0.783201814,0.717296811,0,1,0,0,0
1.620433875,0.468820234,2.337909102,0,0,0,1,0
9.600604699,3.685963467,2.417104514,1,1,0,1,0
22.92161591,5.719750229,4.643364149,1,1,0,1,1
22.29209012,1.590218168,2.457411238,1,0,0,1,0
1.149537869,0.842734644,0.636128155,0,1,0,1,0
66.92158654,2.378263816,0.435248116,1,1,0,1,0
8.725863716,21.02582442,0.215709926,1,0,0,0,0
18.08517021,4.379039247,0.400565606,1,0,1,0,0
37.36054483,2.871784705,0.777369302,1,0,0,1,0
8.928752624,1.215349433,0.897589783,1,0,0,1,0
5.823567017,1.023717424,0.885083469,1,0,0,0,0
16.32678493,1.264628045,0.736570922,1,0,0,0,0
12.88270946,6.766428623,0.152596156,1,0,0,0,0
11.08380235,1.704480602,0.281300398,1,1,0,0,0
1.982929092,0.199347006,2.069235128,1,0,0,1,0
7.526467132,0.896298178,1.172111492,1,0,0,1,0
1.188928516,0.257176522,1.116929336,0,0,0,1,0
4.805528619,2.861193243,5.372304393,1,0,0,0,0
124.1997601,2.22980628,0.822411816,1,1,0,1,0
33.9386188,0.076606212,7.067880854,1,0,0,1,1
2.42860412,1.619432564,0.464961077,1,0,0,1,0
5.593892889,2.23835385,0.403533542,1,0,0,1,0
80.96684928,15.91479938,3.708319393,1,1,0,1,0
1.772243961,0.095127466,0.355574806,0,1,0,0,0
4.435467119,15.88950017,3.630523172,1,0,0,0,0
3.34527101,0.609406256,4.501862464,1,0,0,1,1
12.88583475,3.099370412,0.238044616,1,0,0,1,0
5.377606314,2.875962272,0.972909462,1,0,0,0,0
4.040987654,0.102105625,0.38654049,1,0,0,0,0
2.091247492,1.964379184,0.102828834,1,1,0,1,0
0.933814432,0.759412045,8.267211216,0,0,0,1,1
23.20586149,0.784957486,2.352264622,1,1,0,1,0
19.24398635,1.301131379,0.565188082,1,0,0,0,0
1.556016918,1.554879374,3.666928043,0,1,1,0,0
1.896294732,5.05767291,5.538010412,0,0,0,0,1
5.929759459,1.105603116,0.922635612,1,1,0,1,0
15.17764055,0.449547668,14.89397866,1,0,0,1,1
21.57252078,21.32228842,1.734985879,1,1,0,0,0
29.63386722,0.260566983,1.020262269,1,0,0,1,0
43.23613261,0.062471546,0.76843917,1,0,0,1,0
2.584827306,4.612017629,6.027923629,1,0,0,1,1
46.50390231,40.75214457,1.755446931,1,0,0,0,0
22.02291905,0.947659542,0.297218656,1,0,0,1,0
31.0971707,0.430102834,0.452055702,1,0,0,1,0
18.13514923,0.034784574,0.580495458,1,0,0,1,0
30.14970795,0.827302166,0.389725238,1,0,0,0,0
1.409576283,0.071569909,1.404056494,0,1,0,1,0
14.17296843,0.20488329,0.611159248,1,0,1,0,0
8.10019436,0.251012953,0.342626538,1,1,1,0,0
4.233415583,39.69224197,0.594546689,1,0,0,1,0
0.944453559,0.437326186,0.197571459,0,1,0,1,0
16.25928208,1.86711722,1.259540613,1,0,0,0,0
2.84487609,8.943978163,0.507144625,1,1,1,1,0
3.432730053,0.595630865,0.480150348,1,1,0,1,0
27.13209617,0.053721612,3.692611134,1,1,0,1,0
3.852689904,1.300948251,0.600817905,1,0,1,0,0
22.58397904,0.279848531,2.683934871,1,1,0,1,0
10.5680995,19.62954454,2.054240938,1,1,1,1,0
0.701358269,9.173667038,3.120873833,0,1,0,1,0
6.942980952,0.41331405,0.448554222,1,0,0,0,0
9.190144998,2.789794529,4.069677423,1,1,0,0,0
8.659568184,7.204360502,2.372019493,1,0,0,1,0
3.956006817,0.674801552,0.917845151,1,0,0,1,0
83.55692042,1.271434429,0.569442313,1,0,0,0,0
1.660805014,1.947205189,1.43274142,0,0,0,1,0
4.819695531,9.253291323,12.92265034,1,1,0,0,0
1.106877357,11.68065621,0.292614036,0,0,0,0,0
2.936501718,156.2784287,0.956846458,1,0,0,0,0
5.12615261,1.078265351,1.065665146,1,0,0,1,0
45.58745248,3.505004957,4.281313849,1,0,0,1,1
21.71360877,7.811184368,1.336701094,1,0,0,1,0
8.685586736,0.886637047,13.08785059,1,1,0,1,1
9.703654229,1.056315908,0.275563343,1,0,0,1,0
8.211443608,0.611859049,6.093780785,1,1,0,1,1
7.194731405,0.331118575,0.700473815,1,0,0,0,0
25.17965797,3.694148123,1.045208212,1,0,0,1,0
1.977142268,19.29764279,1.761549551,1,1,0,0,0
7.383368268,0.56545912,1.495721163,1,0,0,1,0
42.67257689,3.978981112,0.430206385,1,1,0,1,0
22.5223411,0.024396717,0.520144679,1,0,0,1,0
6.04388608,1.425137694,2.199772702,1,0,1,1,0
2.145265939,0.979978202,0.323447133,1,0,0,0,0
3.428745206,1.322120265,1.004013408,1,1,0,1,0
3.712696027,0.96201322,1.617531698,1,0,0,1,0
3.801239834,5.393196986,0.50026482,1,0,0,1,0
169.7629412,0.060265249,0.913347269,1,0,1,1,0
18.82179253,1.589807507,2.835263966,1,0,0,0,0
35.25454231,0.037311992,1.590234424,1,0,0,1,0
60.4707134,0.063685528,1.065041298,1,0,0,1,0
2.765828982,2.793666607,0.39050707,1,0,1,1,0
2.479086773,0.180656954,4.71408064,1,0,0,0,0
1.64217218,0.262869424,3.002296548,0,0,0,1,0
29.30751324,0.369888138,6.508997133,1,1,0,1,1
36.51149556,1.49128887,2.75662708,1,1,0,1,0
28.64556952,0.926129156,0.257256966,1,0,0,1,0
44.05687845,0.849055336,8.2622821,1,1,0,1,1
17.19562351,1.186639361,2.257798368,1,1,0,1,0
1.099070772,0.077815542,0.845017634,0,0,0,1,0
7.030866791,0.413535473,2.923028758,1,0,0,0,0
18.89742709,2.038418238,0.900515718,1,0,0,0,0
25.60916686,11.18253647,3.734039422,1,0,0,1,0
16.99065741,3.682354051,6.685132678,1,0,0,1,1
8.040664146,1.008801023,2.665557404,1,1,0,1,0
5.188369847,0.896085464,1.894678553,1,0,0,1,0
3.52277988,1.430819203,0.853566039,1,0,0,1,0
35.77272129,0.489598169,0.284084652,1,1,0,0,0
5.790709468,1.000206833,0.916002728,1,0,0,1,0
4.864006894,0.150980181,1.440063821,1,0,0,1,0
26.7484705,1.602299787,0.58476997,1,0,0,1,0
11.53469736,23.49782706,0.463552327,1,0,0,1,0
3.943167262,0.83234771,3.424014544,1,1,0,1,0
14.33394529,2.844427043,1.811358663,1,1,0,1,0
12.60228855,2.617127483,1.771681338,1,0,0,0,0
44.22855317,0.762468519,4.519221914,1,0,0,0,0
20.73854878,0.052626799,0.632563169,1,0,0,0,0
169.7212137,1.026506525,2.988821831,1,1,0,1,0
11.3617452,0.898732389,1.68737863,1,0,0,1,0
37.12896863,0.580442814,0.37339057,1,0,0,0,0
1.169831128,0.443283466,0.931784561,0,0,1,1,0
14.03861513,2.508025199,0.097576232,1,0,0,1,0
7.237350944,2.018603148,0.154451039,1,0,0,0,0
1.132459444,0.04167525,5.799778406,0,0,0,1,1
2.489696927,0.794674791,2.454925178,1,0,0,1,0
10.38951494,0.035180998,2.422541278,1,1,0,1,0
0.542149308,0.936068476,1.041876621,0,0,0,1,0
51.92141527,0.411342719,0.437981878,1,0,0,0,0
11.85185167,2.709516505,1.12228355,1,0,0,1,0
26.4490081,2.894414299,0.308129492,1,1,0,1,0
48.38907792,0.329743608,0.799940272,1,1,0,1,0
68.32920994,5.730092177,1.36215605,1,0,0,1,0
2.74254532,0.883088803,0.787874353,1,0,0,1,0
5.548689671,2.101318224,0.340842796,1,0,0,0,0
30.13912631,0.811519423,0.977012318,1,0,0,1,0
12.08321686,3.596556676,1.18621928,1,0,0,1,0
2.843279115,1.360235808,4.706460906,1,1,0,0,0
37.05654051,0.643511471,0.615201871,1,0,1,1,0
9.675321761,0.034035955,1.369608631,1,0,0,1,0
24.9293589,0.120683211,0.905922117,1,1,0,1,0
6.94377547,18.37058603,0.503658324,1,1,0,0,0
1.002450909,0.806108729,2.498641632,0,1,1,1,0
10.11252559,0.030561987,2.462537026,1,0,0,1,0
41.67993453,4.145039295,3.509564315,1,0,0,1,0
7.491940332,0.022969712,0.233433924,1,1,0,1,0
204.5514504,2.14279486,1.476184606,1,0,0,0,0
13.56371012,26.80419525,0.490470762,1,1,0,0,0
1.398615574,0.844956141,0.257141305,0,0,0,0,0
27.76354465,9.477976845,1.767226411,1,0,0,0,0
5.949595298,100.7411134,0.726984066,1,0,0,1,1
14.21660604,0.099141911,0.290110976,1,1,0,1,0
54.02085153,0.884579044,2.304564527,1,0,0,0,0
25.45591958,2.65099498,1.607490426,1,0,0,1,0
2.989834277,6.412732515,0.23941773,1,0,0,0,0
20.84653177,29.78862664,0.605874824,1,1,0,1,0
3.191778782,19.13552319,1.574717586,1,1,0,1,0
6.060421408,2.634763296,0.558006409,1,1,0,1,0
27.36641312,0.26830969,1.680974833,1,1,0,0,0
14.04509582,0.030175584,2.699480498,1,1,0,1,0
47.78093592,2.971563974,0.396719564,1,1,0,0,0
1.660284863,0.11133752,4.453270682,0,0,1,1,0
6.509392415,0.102748438,0.653545192,1,1,0,0,0
20.24947956,2.654377054,1.081365926,1,0,0,1,0
46.24533171,0.051351648,0.032802574,1,0,0,1,0
22.03803902,6.133561644,1.789951511,1,1,0,1,0
220.8008374,0.372327089,0.645647388,1,0,0,1,1
0.814686628,80.2729315,2.599197499,0,0,0,1,1
